comment_id,comment_text,manual_label,manual_confidence,notes
4219,"🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫🟫🟫🟫🟫🟫🟫
🟫🟫🟫🟫🟫🟫🟫🟫
🟫⬛⬛⬛⬛⬛⬛🟫
🟫⬜🟩🟫🟫🟩⬜🟫
🟫🟫🟫🟧🟧🟫🟫🟫
🟫🟫⬛🟧🟧⬛🟫🟫
🟫🟫🟫🟧🟧🟫🟫🟫
➖➖➖🟧🟧➖➖➖
@FacemojiKeyboard",NOT_SPAM,,
72730,Doracimin di spam komen judol njir,NOT_SPAM,,
68100,Gak masuk kamera om mobi nih cv joint yang patah 😅,NOT_SPAM,,
44211,@dellaaprilia5630 setuju,NOT_SPAM,,
58707,wow pakar analisis,NOT_SPAM,,
9795,"Kurang mirip aslinya ah, harusnya agak rada dibego-begoin bang",NOT_SPAM,,
70091,Om bikin static😊,NOT_SPAM,,
16064,Kalo orang indo semua kaya lu bang udah maju bang😮,NOT_SPAM,,
70269,Memory aviasi pastinya,NOT_SPAM,,
28528,"apa?yang TERPIKIRKAN di kepala anda jika anda di DVN!∆ ini $ebagai manusia yang bisa BERFIKIR atau mungkin sebagai orang BERPENGARUH MUNGKIN, atau apalah Tapi buat manusia yang bisa BERFIKIR cuman satu kata kuncinya (MENGAKALI SISTEM) nya karena Sistem nya sudah (CVR∆NG),gua nggak kasih tau lebih lanjvt itu lu udah ngerti lah",NOT_SPAM,,
63445,Gila pickup terkencang 180😂,NOT_SPAM,,
55146,Waduhhhh,NOT_SPAM,,
21322,"Guru sejarah gw dulu pernah bilang, sejarah umat manusia sudah membuktikan bahwa pemimpin negara yang memiliki riwayat/latar belakang militer, bisa dipastikan juga akan memimpin dengan model militer (dictatorship), atau setidaknya bersifat ""tangan besi"". Itulah mengapa gw dari dulu emang tidak percaya sama calon pemimpin yg memiliki latar belakang militer, dan sekarang semuanya sudah terbukti jelas, dialami oleh kita semua wkwk. Makanya sampai sekarang gw masih gak tau lagi cuy dengan apa yg ada di dalam kepala para 02 voters waktu pemilu: kok bisa mereka termakan oleh omon-omon politik pihak 02 tersebut? WKWKWK
Yang bisa jawab, tolong bantu yak.😅",NOT_SPAM,,
5090,P🚝😭😭😭😭😭😭😭,NOT_SPAM,,
42044,jane ❤😢🥲🥲🤗,NOT_SPAM,,
8719,🎉❤𝕟𝕫𝕠𝕕𝕙𝕕𝕠,NOT_SPAM,,
509,GG,NOT_SPAM,,
30587,"gua setuju tuh.. Pemerintah bisa bekerja sama dengan petani lokal atau UMKM setempat untuk menyediakan bahan makanann. jadi akan membantu ekonomi lokal sekaligus menekan biaya logistik...
dampak nya jga di kedua belah pihak 😂",NOT_SPAM,,
54760,SAVE😂,NOT_SPAM,,
72460,“                                 “🥀✌️💔,NOT_SPAM,,
44281,Pas ada togap kok ada rasa kesal ya,NOT_SPAM,,
64000,Cakap😎,NOT_SPAM,,
19109,Bahkan sesama fans aja bisa berantem 😂😂,NOT_SPAM,,
8519,Nama.    AKA,NOT_SPAM,,
1864,[̲̅P][̲̅U][̲̅L][̲̅A][̲̅U][̲̅7][̲̅7][̲̅7] selalu bikin penasaran,SPAM,,
41991,"Paling ditunggubkepulangan si fajar..yang seharusnya bertanggung jawab pulang itu fajar bukan jane, jane kamu semangatttt... bener kata chef juna seharusnya jane yang naik ke atas bukan malah si fajar terlalu circle2an sih tunggu aja nasib jelek kalian yg ga spike jane",NOT_SPAM,,
3539,❤🎉😢 😢 😮😮😮,NOT_SPAM,,
45794,Pulangkan editor karena tidak lolos presuer test. Silhakan 🎉,NOT_SPAM,,
37483,Anggota LAPOR PAK harus di undang ini.... Masak+comedy😂😂😂,NOT_SPAM,,
9320,Gs,NOT_SPAM,,
10909,14:51 TERPENTING,NOT_SPAM,,
38239,MCBI,NOT_SPAM,,
61484,keduaaaa,NOT_SPAM,,
32632,Ke 31 bang,NOT_SPAM,,
74134,....,NOT_SPAM,,
5952,😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😐😐😐😐😐😐😐,NOT_SPAM,,
65102,"yg 1 ank pembalap , yg 1 anak KORUPTOR",NOT_SPAM,,
30036,Terharuuu,NOT_SPAM,,
60449,"Om fitra bikin konten kurangnya cuman bapak bapak doang, jadi gayanya yah bapak bapak, tapi saya tetap suka, natural, jadi tetap nonton",NOT_SPAM,,
6628,Bisaaaaa,NOT_SPAM,,
66188,"​@denyputrapratama3657sy cari seken nya Esemka om, di olx blm dapet²😂😂😂",NOT_SPAM,,
17096,Yang originalnya kosong ga ada isinya saking kosongnya kalo dibandingin sama bak sampah rumah gua masih banyak isi bak sampah rumah gua.,NOT_SPAM,,
60582,om² racing 😍,NOT_SPAM,,
4512,"Ada satu tempat yang jarang dibahas tapi rame terus, ✨𝗞𝗢𝗜𝗦𝗟𝗢𝗧🎉.",SPAM,,
27787,ga jelas jaksa ini,NOT_SPAM,,
34440,Memang solid ni team,NOT_SPAM,,
55488,waduhhh,NOT_SPAM,,
34178,"Inter vs arsenal ,inter pakai pemain lapis kedua jgn lupa",NOT_SPAM,,
26495,"punya temen jaksa , hidup nya enak banget hedon nya minta ampun 😂😂 duit nya banyak banget jir padahal perasaan dengan gaji dia doang , ngk akan mungkin tercukupi itu gaya hidup nya",NOT_SPAM,,
42068,Fajar picik bgt ya😢,NOT_SPAM,,
36216,"cape kalah mulu di web lain, begitu maen di 𝑪𝑵𝑫88 depo 50k dikasih wd 800k. Makasih 𝑪𝑵𝑫88",SPAM,,
13505,"Cara lihat jumlah dislike dong bro gw mau bandingin sama yg sebelah, mana yang lebih banya",NOT_SPAM,,
42294,"Masih ingat dengan kata"" fajar,bisa""nya di offside challenge bilang ""saya sudah bosen menang""😅
Semoga next challenge elu pulang.!!!",NOT_SPAM,,
28839,bro sedang mencoba melawan raja terakhir,NOT_SPAM,,
7759,💔😘😘😘😊😘😘,NOT_SPAM,,
63287,akhir tahun penuh kejutan,NOT_SPAM,,
10371,Mantap 👍,NOT_SPAM,,
18817,"Sebagai masukkan aja bang ferry, end to end encryption di sosmed, selama yg membuat ""key* (private key/public key) itu bukan user, maka end to end encryption itu BULLSHIT, alias boong belaka.",NOT_SPAM,,
2319,Rangga bilang 𝗞𝗢𝗜𝗦𝗟𝗢𝗧 lebih nagih dari kopi pagi!,SPAM,,
25291,disengaja,NOT_SPAM,,
53502,Yaaaaaaah 😅,NOT_SPAM,,
10001,"Penyesalan terbesarku golput. 😂 
Gak bisa banyak omong deh",NOT_SPAM,,
36394,AQILAAAAA CEWEK KUUU ❤❤❤❤❤❤,NOT_SPAM,,
63572,LEMAH,NOT_SPAM,,
8096,🫥🫥🫥🫥,NOT_SPAM,,
34309,"AWS ANTI KLIMAK INTER,,,SAKIT KALO TWS AMA BRCA SSMIFINAL.SMUA ADA MASANYA BOLA ITU.THATS REAL AND FACT  PARA KOMENTATOR.!!",NOT_SPAM,,
2334,"Dahsyat! JEDER ngecuan seceng di 𝗞𝗢𝗜𝗦𝗟𝗢𝗧☘, auto jozz!",SPAM,,
46379,manik semangatnya kenapa menurun. ayo semangat manik,NOT_SPAM,,
61781,"Ini ex coco stanley yaa, udh pindah tangan brarti yaa",NOT_SPAM,,
7632,akubisaaba,NOT_SPAM,,
7677,Like 👍🏻,NOT_SPAM,,
72153,Gaya editnya sih 𝓟𝓤𝓛𝓐𝓤... approve 👌,SPAM,,
29654,🥺 masyaaAllah,NOT_SPAM,,
52507,Pas pembagian tim ada videonya gak ya ?,NOT_SPAM,,
62929,@DracinVerseID 23:49 tambahan,NOT_SPAM,,
11178,"kalo wandi jadi wakil mentri pasti sungkan buat ngomong bebas begini, terus semangat dan terus diluar pemerintahan. biar kita selalu bisa puas melihat kejelekan pemerintah",NOT_SPAM,,
34354,"Cuma Inter Doang yang fans nya biasa aja entah itu 8 besar 4 besar atapun final ya karena Inter sudah terbiasa di remehkan hehehhehe

Forza Inter",NOT_SPAM,,
15306,Saya coba percayakan pada A.i 😭,NOT_SPAM,,
21870,"ciye lemes nih , TNI Win . CAPRES yang kalah KONTES 3x pilpres ! jelas ketika terpilih jadi presiden ia harus/Wajib BEP (BALIK MODAL) secepat yg dimungkinkan . sangat mudah dibaca . SIMPLE .😊 mari hancurkan Rupiah to USD ke Rp.20.000 😊 half army, half businessman . it is what it is .",NOT_SPAM,,
72663,1:43 1:43 1:43 1:43 1:44 1:44 1:44 1:44 1:44 1:45 1:45 1:45 1:45 1:46 1:46 1:46 1:46 1:47 1:47 1:47 1:47 1:47 1:48 1:48 1:48 1:49 1:49 1:49 1:49 1:50 1:50 1:50 1:50 1:50 1:51 1:51 1:51 1:52 1:52 1:52 1:52 1:53 1:53 1:53 1:53 1:53 1:54 1:54 1:54 1:54 1:55 1:55 1:55 1:55 1:56 1:56 1:56 1:56 1:57 1:57 1:57 1:57 1:58 1:58 1:58 1:59 1:59 1:59 1:59 2:00 2:00 2:00 2:00 2:01 2:01,NOT_SPAM,,
36156,Trnyata vidz biasa2 aja gk bisa msak,NOT_SPAM,,
57613,Woppp🎉,NOT_SPAM,,
4947,KeNzie,NOT_SPAM,,
15279,Gw bantu like video lu dan report reportin komen judol smpe pegel bang🔥,NOT_SPAM,,
3620,😊😊😊😊😊😊😊😊😊😊😊😊,NOT_SPAM,,
3467,"😊❤🎉
😮",NOT_SPAM,,
10711,"Bang, udah kalah like nya tu sama akun sebelah. Gila kali mereka sewa buzzeerrs buat naikin like. Udah 100k kok bisa cepat kali kemarin masih 18k an like nya😂😂😂😂😂",NOT_SPAM,,
5625,Dj❤❤,NOT_SPAM,,
967,"D
X

Jxjxjjfw
A

0:14",NOT_SPAM,,
5891,Khoiri❤❤😮,NOT_SPAM,,
16891,The real wapres,NOT_SPAM,,
3503,😭😭😭😭😭🤮,NOT_SPAM,,
13139,Indonesia sungguh miris 10 tahun di pimpin orang dengan kebohongan pencitraan tidak pernah mikir generasi muda yang ada pencitraan,NOT_SPAM,,
1391,𝐗𝐔𝐗𝐔𝟒𝐃 paling nyaman dah mainnya gak bosenin,SPAM,,
3650,❤❤❤❤❤,NOT_SPAM,,
61881,josss,NOT_SPAM,,
71338,Emang gokil kesabaran paman berkacamata satu ini menghadapi permintaan sultan mobi 😂😂😂😂,NOT_SPAM,,
63121,Rangga war!!,NOT_SPAM,,
66523,j5ev,NOT_SPAM,,
73354,Musik nya jadi nostalgia dota,NOT_SPAM,,
46523,😅😂😂😂,NOT_SPAM,,
54515,Gelandangan,NOT_SPAM,,
1242,Gokil,NOT_SPAM,,
10815,Smooth!,NOT_SPAM,,
19115,"Sebuah ""Tato"" 😮",NOT_SPAM,,
21619,Udah ga ada logo close the door y,NOT_SPAM,,
26039,Polri juga😂,NOT_SPAM,,
34010,GGMU❤,NOT_SPAM,,
3834,❤❤❤😮😊,NOT_SPAM,,
51248,"​@pitritipahiya itu yg hate dia cmn nonton skip""😂",NOT_SPAM,,
17031,Perijinan dan administrasi di negara ini emang pant4t,NOT_SPAM,,
8596,Lah aku ketemu iklan dari film di bioskop yang baru aku nonton,NOT_SPAM,,
65293,Mantap 👍🏼,NOT_SPAM,,
15264,RAW!!!,NOT_SPAM,,
61215,Amiiiiiin 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲,NOT_SPAM,,
5969,Bangadaank,NOT_SPAM,,
63134,"2 menit 13 detik, itu termasuk gokil sih, emang skill dan jam terbang ngga bisa boong",NOT_SPAM,,
3754,"Kualitasnya sejalan sama review, ⭐ A L E X I S 1 7 ⭐ top abis!",SPAM,,
38955,"Masakan bali kayak urap di rebus rebus aja chef juna oke oke aja, giliran gado2 dibilang cuma rebus rebus aja terlalu simple 😅",NOT_SPAM,,
29621,"corola dx putih andalan dosen pembimbing gue,bapak irwandi,terimakasih pak atas bimbingannya sampai saya menjadi sarjana...",NOT_SPAM,,
24732,@BuatTessbuzzer,NOT_SPAM,,
4289,0:13 0:16 0:17 0:17 0:18 0:18 0:19,NOT_SPAM,,
1310,@elsyamlbb  ngawur,NOT_SPAM,,
16366,daaannnggg,NOT_SPAM,,
5227,Keren ❤,NOT_SPAM,,
29604,Woww,NOT_SPAM,,
3658,Aaaaaa😢😢😢😢 1:01,NOT_SPAM,,
59022,Jadi keinget BBS FI klo liat velg ini.. trus namanya juga mirip mirip HSR FE,NOT_SPAM,,
75185,namanya juga clickbait dek,NOT_SPAM,,
55841,"Tak terlupakan ketawa jahat vinz 😂😂""gada rasa kan tuh makanan ny"" 😏",NOT_SPAM,,
24900,@drakaba  ???????,NOT_SPAM,,
73478,Waduh😅,NOT_SPAM,,
68872,First😂,NOT_SPAM,,
58979,"Kesan aerodinamis nya hilang, lebih ke velg bapak-bapak",NOT_SPAM,,
32047,"Programnya bagus, pengelolanya ga bagus, buzernya goblok modal bacot",NOT_SPAM,,
54506,Keren bgt sih ini  apresiasi buat pemadam kebakaran yg udah kerja keras bahkan bertaruh nyawa demi keselamatan. Dimasakin master chef 😍😍😍,NOT_SPAM,,
17354,"Melihat balasan balasan di komentar ini sangat sedih, semua mencoba bertahan hidup yang mungkin belum layak dibanding dengan perjuangan waktu menempuh pendidikan, saya tinggal didesa bekerja serabutan, ya bertani ya jualan kecil kecilan untuk menyambung hidup. Tetap semangat semuanya.",NOT_SPAM,,
21967,MInimal byar bang kalo komen Judi pul au 7 7 7 kismin,SPAM,,
54781,KAK? 😭🤣,NOT_SPAM,,
22870,"Uppppp, trendingkannnn, like, coment",NOT_SPAM,,
68882,Owner/Investor berkedok reviewer 😗,NOT_SPAM,,
24501,Abangnya pake baju Eren Jaeger 😭,NOT_SPAM,,
21427,"ferry ""yeager""(?)",NOT_SPAM,,
16467,Turun temurun Politik cukong negara oknum 🔥🔥,NOT_SPAM,,
67222,"Rungkad gak usah ajak-ajak, bloooooooooook.",NOT_SPAM,,
58406,Road party v23 mantap tu om,NOT_SPAM,,
18947,1 dollar 2026,NOT_SPAM,,
15920,Mulai,NOT_SPAM,,
58455,Wow.. daytona,NOT_SPAM,,
12095,Persis professor money heist bang,NOT_SPAM,,
58750,"​@itsaryasadewa awal tahun itu januari blok,,,skr february",NOT_SPAM,,
74186,cott,NOT_SPAM,,
18032,sayangnya yg satu itu dari ai bukan dari isi kepala sendiri,NOT_SPAM,,
9229,😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😶‍🌫️😂😶‍🌫️😶‍🌫️😶‍🌫️ 21:26,NOT_SPAM,,
56643,"​@gustavadegreat Aqilah dessert kurang, lebih ke nusantara + western juga dia. Kalau Zahra emang jagonya dessert",NOT_SPAM,,
71254,limonya jadiin mobil balap aja om,NOT_SPAM,,
56984,Pertamax bang xin,NOT_SPAM,,
46739,Kecewa berat sama hovit,NOT_SPAM,,
63107,Jossssss 🎉,NOT_SPAM,,
31765,Semoga saran bang ferry d dengar pemerintah.,NOT_SPAM,,
74432,Gj,NOT_SPAM,,
66365,well,NOT_SPAM,,
8439,100000000❤❤❤❤❤🎉🎉🎉,NOT_SPAM,,
37708,18:47 Aqilah😆,NOT_SPAM,,
39308,14:36 kalo tumbal? Dipulangkan. Ini mah cerita di episode sebelumnya,NOT_SPAM,,
15019,"Emang ya kalo ""The Professor"" udah ngomongin how to earn money udah gabisa diragukan lagi 😂",NOT_SPAM,,
73280,gw malah report mendukung terorisme saking kesalnya,NOT_SPAM,,
46131,danny kenapa si tremor mulu,NOT_SPAM,,
70201,Ooohhhhhh cakepp benerrrr dah ni mobil,NOT_SPAM,,
41576,"ikut nangis waktu jane pulang 😢
apalagi mereka yg ada disana",NOT_SPAM,,
44951,emang,NOT_SPAM,,
3497,😢😢😢😢😢❤❤❤❤😰😰😰😰😰😰,NOT_SPAM,,
32262,"iya bner emang anak2 lama2 akan terbiasa, tpi isi konten. bung fery adalh program ini g tepat untuk saat ini, beban anggaran nya terlalu besar dan pelaksanaan nya masih sangat rumit, mknya dikritik bung fery, ada hal yg lbh prioritas, tpi klo dirasa emang penting maka pelaksaan nya bertahap dlu, ibarat kata uang kita cukup buat beli mobil tpi klo kita beliin mobil, kita jdi mkn mi instan tiap hari, mo byr listrik ngutang dlu..yakin g program ini hanya dari apbn??? g dari utang juga??.....dan isi konten ini adalah anak2 mo komen apa juga itu hak mereka jgn di hujat kyk om ded, mo dia g mkn juga hak anak itu kok, kn g gratis juga ini, kecuali uang pak prabowo semuanya, wajar klo om ded marah, bos nya ngasih mknan ke orang trus g dimkn dan bilang g enak, tpi laen cerita klo kita beli mknan, mo g kita mkn juga y terserah aja, mslah mubazir, dosa, g bersyukur y itu masalah pribadi masing2, paling nasihatinbke ortunya buat ngajarin anaknya bersyukur, tau berterimakasih, bukan anaknya yg dihujat",NOT_SPAM,,
24687,LIKE,NOT_SPAM,,
57246,rrq - onic 1-2,NOT_SPAM,,
10980,14:19 anjaaaay....gibran raka BOOMING wkwkwkwk,NOT_SPAM,,
54938,kirana gada yang milih ya😢,NOT_SPAM,,
9513,Gas terus likes hrus lebih banyak,NOT_SPAM,,
50509,Apalah si fajar sombong amat😤,NOT_SPAM,,
1241,Moonton apalah lu ngelawak Gara jalan kaki padahal garanya yg PDS ke 4😭😭🤣🤣🤣,NOT_SPAM,,
63408,"Keren,, seru...",NOT_SPAM,,
72149,"Pke item great dragon spear + blod wings sangat cocok buat Dora Mon.
Krn setiap abis ULTI dia BS kabur CPT Krn pasif itemnya.
Gue dh nyoba enk bnget",NOT_SPAM,,
43340,Salut sama kirana !! Memang di sana selalu menyelamatkan teman2 nya,NOT_SPAM,,
36862,Berarti apinya vins kegedean itu makanya sampe gwosong,NOT_SPAM,,
15865,"Ini baru memberikan penjelasan dan solusiii
Semoga pemerintahan kita semakin sadar dan membaik yaaa",NOT_SPAM,,
38028,Asek😂,NOT_SPAM,,
20804,eren,NOT_SPAM,,
3849,❤❤❤❤❤❤❤❤❤❤❤❤,NOT_SPAM,,
22178,Nandodemo,NOT_SPAM,,
23905,Senchooooo🥺🥹🥹,NOT_SPAM,,
65632,Ngesot😅😅,NOT_SPAM,,
8643,⭐💫,NOT_SPAM,,
9057,Eue,NOT_SPAM,,
3949,Aku bisa frost like pake jari keling king,NOT_SPAM,,
72928,999:999:09,NOT_SPAM,,
72218,wkwkwj,NOT_SPAM,,
14519,"Kelamaan bang 16 menit, coba bikin 16 detik dulu",NOT_SPAM,,
40595,Hadirr 🎉,NOT_SPAM,,
64169,",",NOT_SPAM,,
28554,"Ketika instansi dikasih kekuasaan absolut, percayalah ada wayang dibalik institusi itu",NOT_SPAM,,
6528,Abiza,NOT_SPAM,,
514,Liat mic check dimana bang,NOT_SPAM,,
16253,Pemerintah harus coba strategi timnas Indonesia sih... Yakni potong generasi.,NOT_SPAM,,
44824,Azwar😮,NOT_SPAM,,
4697,"Bang frost diamond minta DM ff dong 
Id:9616603247
Udh paket lengkap 😊",NOT_SPAM,,
43412,3 Bali buruan pulang semua ah,NOT_SPAM,,
26699,"Di negara ini emg udah ga ada harapan, dan jgn pernah berharap sm negara ini, lebih baik berusaha pindah keluar negri",NOT_SPAM,,
9936,Wow,NOT_SPAM,,
25659,14:25,NOT_SPAM,,
35452,💰 Jackpotnya bikin nagih! Coba sendiri di 𝗠𝗔𝗡𝗝𝗨𝗥𝗕𝗘𝗧! 😍🚀,SPAM,,
13429,Gimana bisa jadi bonus kalau pemerintahnya korup.. malah bisa jadi petaka..,NOT_SPAM,,
48906,"MAMPUS LO FAJAR, SOK PETANGTANG PETENTENG, JDI AYAM SAYUR KAN",NOT_SPAM,,
7620,🇮🇨🇮🇨🇮🇱🇮🇱🇮🇩🇮🇱🇮🇨🇮🇱🇮🇱🇮🇨,NOT_SPAM,,
3700,"Heboh bener, di semua platform rame soal ⭐ A L E X I S 1 7 ⭐!.",SPAM,,
57941,Jamett,NOT_SPAM,,
21565,LAWANNN!,NOT_SPAM,,
7319,💪💪💪🏆🏆🏆,NOT_SPAM,,
1770,💡KO!SL0T🧱,SPAM,,
2669,prudent = cermat,NOT_SPAM,,
57725,Panggilan toy apa bre?,NOT_SPAM,,
15348,Asww🤣🤣🤣🤣,NOT_SPAM,,
9972,12:50     12:55     13:05     13:38     13:51     13:57     14:12     14:26,NOT_SPAM,,
2996,22/4/2025,NOT_SPAM,,
57307,Ngabxin🎉,NOT_SPAM,,
42968,"Eneg banget liat si fajar,,",NOT_SPAM,,
5890,Bisa Bag,NOT_SPAM,,
52299,"​@auliyaditaa6489kalo gak salah walaupun fajar spike Jane, Jane juga bakal tetep masuk PT karena jumlah vote nya 4. Kembar sama manik",NOT_SPAM,,
24297,"""Saya warga sipil, setuju dengan opini fery irwandi""",NOT_SPAM,,
38474,Pasti ya Desi nanti yg menang😂,NOT_SPAM,,
63105,Kerennnnnnnnnnn,NOT_SPAM,,
13727,🔥🔥🔥🔥🔥,NOT_SPAM,,
58915,"Pajaknya dua mobil jadi satu, super muahal.",NOT_SPAM,,
3392,Kakfortadiakuliattadiadayangjalankak,NOT_SPAM,,
66658,gas,NOT_SPAM,,
12662,"Komentar ini khusus untuk bilang, ⭐ A L E X I S 1 7 ⭐ jempolan!",SPAM,,
39319,Semel😂😂😂,NOT_SPAM,,
26494,Money laundry kak,NOT_SPAM,,
5873,AURELLlA❤❤❤❤❤❤😊😊,NOT_SPAM,,
1946,1 poin 😂,NOT_SPAM,,
64512,Saingan toyota prius ini model dan mesin mirip,NOT_SPAM,,
52054,9:10 malrani😂,NOT_SPAM,,
42239,Ngapain sih spike malrani herannn,NOT_SPAM,,
14625,💯💯💯💯💯💯💯,NOT_SPAM,,
4267,MONON,NOT_SPAM,,
36056,Azwarrrr 😅😅😅😅,NOT_SPAM,,
32392,✨,NOT_SPAM,,
42292,I like dani😅,NOT_SPAM,,
45703,ni editor tuh di cek ga sih sama manager or anything? Jadi GA ASAL UPLOAD TAPI YG DI UPLOAD TUH GAJELAS KEPOTONG2. Tolong deh ini tim editor DIJADIIN BAHAN EVALUASI KALO KERJA YG BENER DAN NIAT!,NOT_SPAM,,
4017,Bangjunioritusapa,NOT_SPAM,,
4955,1:34 😅😅,NOT_SPAM,,
1090,Kapan sih rilisnya,NOT_SPAM,,
29895,"🍔💥https://youtube.com/shorts/VaDiwaN-JVg?si=gnxMle1oDHmCR1BB
••
♎💥https://youtu.be/TSSLy5flyWA?si=iqetEcc1fzp0LxKM",NOT_SPAM,,
19523,"Gw pribadi udah cukup dgn Meta dan X. Even di Google seperti skrg pun hanya utk konsumsi konten atau sekedar ngomong yang ""baik baik"" aja. In case I want to voice my opinion against government or someone, gua geser ke Mastodon, Bluesky, atau Nostr. Sosial media yang gua sebut tadi tidak dibawah kendali atau pantauan pemerintah kita. Termasuk WhatsApp dan Telegram, kalo emang privacy adalah concern atau kamu aktivis yang ingin menyuarakan pendapat dgn bebas tanpa syarat, maka platform lain kayak Threema, SimpleX, atau Signal jauh lebih baik.

Jangan mau ""ngomong"" aja diatur, dipantau, apalagi dibocorkan. Entah itu oleh pemerintah, pengusaha, atau siapapun. Freedom of speech at all cost. 

Plus, screw UU ITE",NOT_SPAM,,
25144,"​@dithowisnupradana5226wah iya kah bang? saya udah kehabisan ide bang, jadi pake template yg gratisan, ternyata banyak yg pake juga sepertinya ya 😅",NOT_SPAM,,
3099,"Bermain di А 𝘌 R 𝐎 𝟪 𝟴 mengubah nasib saya, dari tukang bakso jadi bos restoran. 🫘",SPAM,,
24699,@lumpur7235 tinggal brubah aja,NOT_SPAM,,
1249,Aceunyil,NOT_SPAM,,
55735,MCI kali ini jadi seru karena adanya HOVIT Vs Vinz,NOT_SPAM,,
49484,"ga nyangka menang padahl chaos itu dia,. makanya sampe sujud",NOT_SPAM,,
10384,12:31 ini isi hati ku yg terdalam,NOT_SPAM,,
28620,"wow, finally",NOT_SPAM,,
35893,vinz beban😭,NOT_SPAM,,
33262,tolol 😂,NOT_SPAM,,
17496,"thats true, 2in maseh",NOT_SPAM,,
28640,Ngeriiiiiiiii.......,NOT_SPAM,,
1354,pengen skin Sasuke🥹,NOT_SPAM,,
7986,Dwiki❤❤❤❤❤❤❤,NOT_SPAM,,
16429,WAKAKAKA,NOT_SPAM,,
10559,"Terima kasih ya Penjelasannya sangat mudah dicerna dan pemaparannya cerdas sekali. Beda sama yg di IG wapres, muter2 ga jelas walaupun dia pakai video2 keliatan dipaksa banget liat teks dan pencitraannya. Yg paling miris banyak haternetizennya😂",NOT_SPAM,,
33500,💙❤️,NOT_SPAM,,
74390,les go cheap picker🎉🎉,NOT_SPAM,,
40490,Trio bali sirkel2an ya keliatan banget,NOT_SPAM,,
74291,HENSHINNN,NOT_SPAM,,
2804,"Toples Tupperware dirumah ku gak ada harga diri 😌 toples yang gede dibikin tempat pakan bebek, sama bapak akoh😭😭😭",NOT_SPAM,,
72161,Yakin gua ni eudora bakal di nerft kalau skin nami onepiece sdh keluar,NOT_SPAM,,
8578,Aku nak Roblox,NOT_SPAM,,
19841,"X adalah tempat Pembantaian semenjak ceklis gak perlu verifikasi 😂😂😂
Twitter Masih mending",NOT_SPAM,,
28244,Ko bisaa.. ko bisa NGELOLA negara se tidak professional gitu.. terkhusus pembuat regulasi,NOT_SPAM,,
36906,Cantikan aqila,NOT_SPAM,,
21178,"Semoga setelah ini bang ferry ndak hilang tiba"", seperti yang sudah"".. Gaungkan bang.. ✊",NOT_SPAM,,
54828,"Banyak mau, nnton aja di tv atau rcti+ klo disini ya resiko kena spoiler",NOT_SPAM,,
73345,jackpot,NOT_SPAM,,
54250,MasyaAllah cantik sekali chef Renata,NOT_SPAM,,
46468,di rcti+ lbh full kah?,NOT_SPAM,,
52100,"di menit 01:14 Hoki datang tanpa diduga di 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵, rezeki nomplok!",SPAM,,
54601,"Ditungguin dari tdi min, biasanya buat nemenin masak biar ga boringg",NOT_SPAM,,
30175,Kesuksesan terbesar seorang pria adalah mewujudkan impian orang tua...,NOT_SPAM,,
34427,"Inter itu dari dulu memang selalu diremehkan, di liga Champion. Karena memang miskin prestasi.
Walaupun di kompetisi lokal punya gelar seabrek, kalo urusan di eropa selalu kandas.
Hampir 2 dekade sudah waktu berlalu, inter pernah menguasai eropah. Pemain bintang silih berganti tapi hanya makan gaji buta.
Mungkin sekarang waktunya, dengan pemain gratis dan veteran dan gaji dibawah UMR. Justru inter mainnya makin gilak, krna mereka berkorban demi klub.",NOT_SPAM,,
7379,25:11😂😂😂😂🎉,NOT_SPAM,,
19326,Ada,NOT_SPAM,,
52276,​@fufuufaafaa𝙱𝙸𝚁𝚄 𝙱𝙾𝚂𝚂!,NOT_SPAM,,
50044,Eh ini benaran masterchef kan? Kok ada sabotase gini 😂,NOT_SPAM,,
43221,Jane pulang tanpa tau Jane spike siapa dan berapa total yang spike Jane 😭,NOT_SPAM,,
3571,😢😢😢😢😢😢😢,NOT_SPAM,,
61231,33:47 amiinnnnnnn,NOT_SPAM,,
29166,Fix,NOT_SPAM,,
71276,Buat sya aja om biar bermanfaat,NOT_SPAM,,
5974,"frost 
diamond ❤❤❤❤❤❤",NOT_SPAM,,
63317,Iya benar juga tapi kok nggk ya,NOT_SPAM,,
55707,Kirana semangat ya sayang❤,NOT_SPAM,,
