comment_id,comment_text,comment_published_at,comment_updated_at,author_display_name,like_count,reply_count,channel_subscriber_count,channel_video_count,channel_view_count,channel_created_at,channel_description_length,video_comment_count,text_length,word_count,emoji_ratio,uppercase_ratio,special_char_ratio,repeat_char_ratio,unicode_weird_ratio,invisible_char_ratio,masked_keyword_ratio,stretched_word_ratio,slang_ratio,slang_distortion_ratio,any_obf,llm_label,llm_confidence,llm_reason,llm_source
46468,di rcti+ lbh full kah?,2025-04-23T03:14:20Z,2025-04-23T03:14:20Z,@tsaqieb,2,0,2,4,415,2014-05-12T01:19:45Z,0,1620,22,5,0,0,0.090909091,0,0,0,0,0,0.4,0,TRUE,,,,
52100,"di menit 01:14 Hoki datang tanpa diduga di 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵, rezeki nomplok!",2025-04-22T01:19:55Z,2025-04-22T01:19:55Z,@PopoDodoooooo,67,0,2,0,0,2024-08-20T22:15:56.524906Z,0,711,68,12,0,0.102941176,0.161764706,0,0.117647059,0,0,0,0,0,TRUE,,,,
54601,"Ditungguin dari tdi min, biasanya buat nemenin masak biar ga boringg",2025-04-22T00:21:20Z,2025-04-22T00:21:20Z,@citraningtyas1771,0,0,1,0,0,2021-07-07T13:16:10.536411Z,0,1566,68,11,0,0.014705882,0.014705882,0,0,0,0,0,0.090909091,0,TRUE,,,,
30175,Kesuksesan terbesar seorang pria adalah mewujudkan impian orang tua...,2025-01-26T07:44:49Z,2025-01-26T07:44:49Z,@iwakmangutkendal6945,0,0,627,125,142666,2019-07-15T23:28:01Z,1,803,70,9,0,0.014285714,0.042857143,0.014285714,0,0,0,0,0,0,TRUE,,,,
34427,"Inter itu dari dulu memang selalu diremehkan, di liga Champion. Karena memang miskin prestasi.
Walaupun di kompetisi lokal punya gelar seabrek, kalo urusan di eropa selalu kandas.
Hampir 2 dekade sudah waktu berlalu, inter pernah menguasai eropah. Pemain bintang silih berganti tapi hanya makan gaji buta.
Mungkin sekarang waktunya, dengan pemain gratis dan veteran dan gaji dibawah UMR. Justru inter mainnya makin gilak, krna mereka berkorban demi klub.",2025-04-18T17:54:53Z,2025-04-18T17:54:53Z,@komarasandi9607,1,0,2,0,0,2018-02-17T10:44:10Z,0,356,454,68,0,0.024229075,0.026431718,0,0,0.00660793,0,0,0.029411765,0,TRUE,,,,
7379,25:11😂😂😂😂🎉,2025-04-11T06:51:16Z,2025-04-11T06:51:38Z,@Sawit_50,0,0,1130,223,325934,2025-01-04T01:46:21.09059Z,0,524,10,2,0.05,0,0.3,0.05,0.25,0,0,0.05,0,0,FALSE,,,,
19326,Ada,2025-04-20T00:56:12Z,2025-04-20T00:56:12Z,@lalahliya-809,0,0,7,13,4253,2024-10-07T11:14:03.662359Z,0,2080,3,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
52276,​@fufuufaafaa𝙱𝙸𝚁𝚄 𝙱𝙾𝚂𝚂!,2025-04-22T10:33:27Z,2025-04-22T10:33:27Z,@HINNE.RD16,0,0,5,0,0,2024-05-07T09:38:00.942966Z,20,711,23,2,0,0.347826087,0.47826087,0,0.347826087,0.043478261,0,0,0,0,TRUE,,,,
50044,Eh ini benaran masterchef kan? Kok ada sabotase gini 😂,2025-04-23T08:29:55Z,2025-04-23T08:29:55Z,@RudalMasbro,0,0,3,0,0,2019-10-25T12:48:52.011981Z,0,1921,54,9,0.018518519,0.037037037,0.037037037,0,0.018518519,0,0,0,0,0,TRUE,,,,
43221,Jane pulang tanpa tau Jane spike siapa dan berapa total yang spike Jane 😭,2025-04-22T05:02:14Z,2025-04-22T05:02:14Z,@adhityasaputra9024,130,1,11,63,1210,2014-02-04T15:30:04Z,107,3503,73,13,0.01369863,0.04109589,0.01369863,0,0.01369863,0,0,0,0.076923077,0,TRUE,,,,
3571,😢😢😢😢😢😢😢,2025-07-09T05:25:42Z,2025-07-09T05:25:42Z,@faqihalhafiz-u4y1n,1,0,1,0,0,2025-04-10T08:08:59.63263Z,0,741,7,0,0.05,0,0.35,0.05,0.35,0,0,0.05,0,0,FALSE,,,,
61231,33:47 amiinnnnnnn,2026-01-08T11:42:05Z,2026-01-08T11:42:05Z,@fiosandy2600,1,0,0,0,0,2019-06-27T17:58:55Z,0,1193,17,3,0,0,0.05,0.05,0,0,0,0.05,0,0,FALSE,,,,
29166,Fix,2025-01-28T12:31:51Z,2025-01-28T12:31:51Z,@pramudyashanjaya597,0,0,1,4,244,2015-01-13T03:06:49Z,0,3531,3,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
71276,Buat sya aja om biar bermanfaat,2026-01-13T12:44:33Z,2026-01-13T12:44:33Z,@faisalbakhri2994,0,0,179,21,44532,2014-08-03T06:22:01Z,17,378,31,6,0,0.032258065,0,0,0,0,0,0,0.166666667,0,TRUE,,,,
5974,"frost 
diamond ❤❤❤❤❤❤",2025-10-16T05:11:50Z,2025-10-16T05:11:50Z,@AchmadzakiAlfatih,0,0,1,0,0,2025-08-26T11:03:47.367367Z,0,817,21,2,0,0,0.285714286,0.047619048,0.285714286,0.047619048,0,0.047619048,0,0,FALSE,,,,
63317,Iya benar juga tapi kok nggk ya,2025-12-19T16:27:09Z,2025-12-19T16:27:09Z,@ignasiusleon,0,0,0,13,122,2015-10-28T11:09:51Z,0,818,31,7,0,0.032258065,0,0,0,0,0,0,0.285714286,0,TRUE,,,,
55707,Kirana semangat ya sayang❤,2025-04-17T03:22:51Z,2025-04-17T03:22:51Z,@cukupalinsaja,2,0,174,5,14221,2024-05-22T05:47:14.668263Z,14,1783,26,4,0,0.038461538,0.038461538,0,0.038461538,0,0,0,0.25,0,TRUE,,,,
4752,😊😊😊,2025-04-21T08:48:55Z,2025-04-21T08:48:55Z,@ArkaWijaya-k5b,1,0,0,0,0,2025-03-26T18:51:23.561531Z,0,356,3,0,0.05,0,0.15,0.05,0.15,0,0,0,0,0,FALSE,,,,
11937,🔥🔥🔥🔥🔥🔥💥,2025-04-23T06:10:58Z,2025-04-23T06:10:58Z,@miftahmiftah8925,0,0,0,0,0,2020-07-21T11:46:48.985061Z,0,9212,7,0,0.05,0,0.35,0.05,0.35,0,0,0.05,0,0,FALSE,,,,
5632,🇧🇭🇧🇳🇧🇭🇧🇳🇧🇭🇧🇳🇧🇳🇧🇭🇧🇭🇧🇳🇧🇳🇧🇭🇧🇭🇧🇳🇧🇭🇧🇳🇧🇭🇧🇳🇧🇳🇧🇭🇧🇳🇧🇭🇧🇳🇧🇭🇧🇳🇦🇼🇧🇳🇦🇽🇧🇳🇧🇫🇧🇳🇦🇽🇧🇳🇧🇳🇦🇽🇧🇫🇧🇳🇦🇽🇧🇳🇧🇬🇧🇳🇦🇽🇧🇳🇧🇬🇦🇽🇧🇳🇧🇬🇧🇳🇧🇳🇦🇽,2026-01-26T06:52:51Z,2026-01-26T06:52:51Z,@nakitawulan3899,1,0,7,5,178,2021-05-18T08:35:17.029876Z,0,817,100,0,0.01,0,1,0,1,0,0,0,0,0,FALSE,,,,
6543,7777,2025-04-19T13:29:46Z,2025-04-19T13:29:46Z,@harisibnuramadhan95,0,0,1,0,0,2021-10-29T14:37:22.532496Z,13,339,4,1,0,0,0,0.05,0,0,0,0.05,0,0,FALSE,,,,
33315,"💎 Hoki tiada henti di 𝑻𝑶𝑻𝑶𝟑𝟐𝟖, ayo main! 🚀",2025-04-27T05:55:30Z,2025-04-27T05:55:30Z,@Anthissisman-s6j,0,0,0,0,0,2025-03-18T05:24:51.279582Z,0,71,42,7,0.047619048,0.119047619,0.261904762,0,0.214285714,0,0,0,0,0,TRUE,,,,
4853,Da,2025-09-20T05:25:23Z,2025-09-20T05:25:23Z,@AlHafied-j9o,0,0,3,15,1539,2025-06-10T10:13:28.533052Z,0,829,2,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
21487,Aamin,2025-04-13T12:24:53Z,2025-04-13T12:24:53Z,@Arkanjh-s8o,0,0,4,0,0,2024-07-27T13:38:07.651578Z,0,5272,5,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
62692,Om.... kan kalau beli 1 jual digarasi 1 atau 2 mungkin... kali ini jual 7 atau 10 mobil om... sisanya buat ambil ini om ....😊😊,2025-12-24T10:00:45Z,2025-12-24T10:00:45Z,@SitiWasingah09,0,0,0,0,0,2025-06-19T13:23:14.237017Z,0,933,126,24,0.007936508,0.007936508,0.126984127,0.031746032,0.015873016,0,0,0.015873016,0,0,TRUE,,,,
64144,denger kalimat sebelumnya “secara konsep mobil ini mirip prelude (terdahulu)”,2025-12-12T07:46:18Z,2025-12-12T07:46:18Z,@Stevenn13_,0,0,9,1,1239,2014-01-23T12:26:22Z,0,847,77,10,0,0,0.051948052,0,0,0,0,0,0,0,TRUE,,,,
51823,hahhaha,2025-04-22T15:32:10Z,2025-04-22T15:32:10Z,@zyrex6089,0,0,4,6,158,2020-01-26T05:05:49.708565Z,0,711,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
44198,"Fajar itu calon top 5, lu gabisa ngeremehin orang yang masakan nya jarang gagal",2025-04-22T04:01:12Z,2025-04-22T04:01:12Z,@ItsMonkeyBusiness,2,0,11,2,325,2022-03-10T12:07:22.772842Z,0,3503,79,14,0,0.012658228,0.012658228,0,0,0,0,0,0.142857143,0,TRUE,,,,
52160,Lanjutt,2025-04-22T00:33:37Z,2025-04-22T00:33:37Z,@Mputning,0,0,0,1,17,2021-05-25T07:52:50.245539Z,0,711,7,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
3635,Sampah,2025-05-10T04:29:47Z,2025-05-10T04:29:47Z,@EsterHeru,0,0,0,0,0,2025-05-10T04:29:46.230803Z,0,741,6,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
29478,Barakallah..,2025-02-08T10:24:16Z,2025-02-08T10:24:16Z,@dwioktanugroho,0,0,12,1,31,2015-03-27T10:22:40Z,54,803,12,1,0,0.05,0.1,0,0,0,0,0,0,0,FALSE,,,,
5588,Gas sebentar hasilnya dua juta Gak ada lawan,2025-04-20T03:34:08Z,2025-04-20T03:34:08Z,@sportclubQoriLesmana,0,0,0,0,0,2025-04-18T19:49:51.629382Z,0,829,44,8,0,0.045454545,0,0,0,0,0,0,0,0,TRUE,,,,
29481,profesor?,2025-02-06T13:36:46Z,2025-02-06T13:37:15Z,@egirivanny5840,0,0,1,0,0,2020-02-17T11:34:50.216419Z,0,803,9,1,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
54532,Chef juna vibes nya kek satpol pp,2025-04-22T00:39:37Z,2025-04-22T00:39:37Z,@yunppai506,0,0,23,5,3466,2016-02-10T08:53:11Z,0,1566,33,7,0,0.03030303,0,0,0,0,0,0,0.285714286,0,TRUE,,,,
67252,@hendiba-z2o 'ngerusak' citra sportscar yg ada,2025-11-20T03:37:33Z,2025-11-20T03:37:33Z,@jalananku,5,0,195,110,64303,2022-10-09T05:53:16.920619Z,444,415,46,7,0,0,0.086956522,0,0,0,0.02173913,0,0.142857143,0,TRUE,,,,
5658,🇧🇬🇧🇲🇧🇬🇧🇲🇧🇬🇧🇲🇧🇬🇧🇲🇧🇬,2025-12-29T03:12:09Z,2025-12-29T03:12:09Z,@nakitawulan3899,1,0,7,5,178,2021-05-18T08:35:17.029876Z,0,817,18,0,0.05,0,0.9,0,0.9,0,0,0,0,0,FALSE,,,,
5684,We😂😂,2025-12-13T01:29:54Z,2025-12-13T01:29:54Z,@mpkuning0131,0,0,0,0,0,2023-01-17T22:10:46.256451Z,0,817,4,1,0.05,0.05,0.1,0,0.1,0,0,0,0,0,FALSE,,,,
14751,"""raka booming"" 😂",2025-04-22T00:27:39Z,2025-04-22T00:27:39Z,@agarsupaya,1,0,0,4,21,2017-04-19T17:03:08Z,0,9212,16,2,0.05,0,0.15,0,0.05,0,0,0,0,0,TRUE,,,,
12790,"Selama desakan perut > Dr otag,  lupakan revolusi lha Wong evolusi jd manusia beradab aja gagal. Dr bawah sampe atas pikiranya ngerampok bkn membangun.",2025-04-22T14:22:10Z,2025-04-22T14:22:10Z,@arieyatno5040,0,0,0,0,0,2014-04-15T16:07:56Z,0,9212,151,23,0,0.026490066,0.026490066,0,0,0,0,0,0.304347826,0,TRUE,,,,
49442,"Nah itu kok malah cuma buat satu bumbu aja, masak gk kepikiran mau di olah jdi bbrp masakan",2025-04-23T12:28:09Z,2025-04-23T12:28:09Z,@mustikalaras18,5,0,25,3,2512,2017-02-18T06:55:20Z,0,1368,91,18,0,0.010989011,0.010989011,0,0,0,0,0,0.277777778,0,TRUE,,,,
21166,"Ada saran lain nih, tolong itu buruh gajinya jangan cuma umr, bagi 50:50 dengan pemilik modal dari laba perusahaan. Selama ini sistem selalu membuat orang miskin jadi mesin, hidup susah, bodoh, penyakitan. HARUS DIRUBAH !",2025-04-03T09:51:58Z,2025-04-03T09:51:58Z,@AlexSiahaan1995,0,1,0,0,0,2024-11-28T18:11:16.120778Z,0,5272,221,35,0,0.063348416,0.040723982,0,0,0,0,0,0.057142857,0,TRUE,,,,
10453,"Diluar PRINDAVAN itu INDIA bisa Maju, tapi seberapa banyak prindavan legacy di negara itu.....Wew
Tapi betul juga sih katanya Mas Ferry soal gift yg sama sekali tidak dimanfaatkan RI terkait populasi yg membludak pada area area tertentu yg justru main-area (area utama) pertumbuhan sosial ekonomi.....",2025-04-26T07:34:26Z,2025-04-26T07:34:26Z,@RadiAlfasin,11,1,1,0,0,2023-12-28T16:03:45.799172Z,0,9212,301,47,0,0.073089701,0.046511628,0.006644518,0,0.003322259,0.003322259,0.006644518,0.085106383,0,TRUE,,,,
4497,🥳😚🎉🎊,2025-04-22T04:33:49Z,2025-04-22T04:33:49Z,@muhammaddaffin5153,1,0,27,87,4755,2023-01-06T08:52:06.528315Z,0,356,4,0,0.05,0,0.2,0,0.2,0,0,0,0,0,FALSE,,,,
14961,THUMBNAILNYAAAAAAAHHH🖐🏻😭🤚🏻,2025-04-21T23:09:45Z,2025-04-21T23:09:45Z,@novianaannisa8527,0,0,8,0,0,2016-02-13T03:07:51Z,31,9212,26,1,0.076923077,0.807692308,0.192307692,0.076923077,0.192307692,0,0,0.038461538,0,0,FALSE,,,,
58395,"Kebanyakan sales, jadi risih😂",2026-02-08T04:29:43Z,2026-02-08T04:29:43Z,@mirzagunawan7534,0,0,6,2,41,2014-04-03T09:49:55Z,0,563,29,4,0.034482759,0.034482759,0.068965517,0,0.034482759,0,0,0,0,0,TRUE,,,,
315,sekali masuk di 𝐗𝐔𝐗𝐔𝟒𝐃 di jamin di manjain teruss,2025-04-17T15:00:04Z,2025-04-17T15:00:04Z,@bengkayangvv3211,0,0,0,0,0,2022-03-19T01:38:17.65821Z,0,15,49,9,0,0.102040816,0.12244898,0,0.12244898,0,0,0,0,0,TRUE,,,,
3693,Itu. B,2025-04-23T23:32:30Z,2025-04-23T23:32:30Z,@yuliyuli6556,0,0,0,0,0,2021-11-11T04:13:47.965804Z,0,741,6,2,0,0.1,0.05,0,0,0,0,0,0,0,FALSE,,,,
38717,boring=membosankan 😂,2025-05-12T09:18:17Z,2025-05-12T09:18:17Z,@utuhmanis,0,0,4,11,164,2023-10-16T13:38:16.134563Z,99,848,20,2,0.05,0,0.1,0,0.05,0,0.05,0,0,0,FALSE,,,,
16672,Terima kasih kang Ferry Rakabooming 😆,2025-04-22T00:50:25Z,2025-04-22T00:50:25Z,@byone1414,0,0,0,0,0,2015-12-07T10:13:30Z,0,9212,37,5,0.027027027,0.081081081,0.027027027,0,0.027027027,0,0,0,0,0,TRUE,,,,
49667,bangg😭🤣🤣,2025-04-22T13:14:10Z,2025-04-22T13:14:10Z,@jumartisuhaela3117,0,0,2,3,30,2019-11-25T00:53:03.93573Z,0,1368,8,1,0.05,0,0.15,0,0.15,0,0,0,0,0,FALSE,,,,
6720,dasar,2025-05-17T00:17:31Z,2025-05-17T00:17:31Z,@SitiJulaeha-t6t,0,0,3,0,0,2025-04-01T00:13:13.773304Z,0,339,5,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
53749,𝐙𝐚𝐡𝐫𝐚 𝐨𝐮𝐭,2025-04-22T10:17:08Z,2025-04-22T10:17:08Z,@driversawitkalimantan,0,0,3960,64,63837,2019-01-11T22:21:43Z,82,1566,9,2,0,0.05,0.4,0,0.4,0,0,0,0,0,TRUE,,,,
62173,dimana-mana ada ℝ𝕠𝕞𝕒𝟜𝕕 wkwk 😭,2025-12-27T05:46:47Z,2025-12-27T05:46:47Z,@quỳnhnhật1990,0,0,1,0,0,2025-07-18T07:04:01.870157Z,0,933,29,5,0.034482759,0.034482759,0.275862069,0,0.206896552,0,0.034482759,0,0.2,0,TRUE,,,,
35547,Waktu senggang sekarang lebih berfaedah bareng ＰⓤＬＡＵＷＩＮ.,2025-04-12T03:53:45Z,2025-04-12T03:53:45Z,@paswa_n712,0,0,96,83,17399,2023-02-01T10:09:06.289513Z,6,164,56,8,0,0.142857143,0.160714286,0,0.125,0,0,0,0,0,TRUE,,,,
44697,Malam-malam jadi lebih seru gara-gara 💎💎 𝐌𝐈𝐘𝐀𝟖𝟖 💎💎 udah kayak rumah kedua!,2025-04-22T06:08:17Z,2025-04-22T06:08:17Z,@AndiLesmana699,0,0,0,0,0,2025-04-22T06:02:38.507401Z,0,832,74,12,0.027027027,0.067567568,0.175675676,0,0.135135135,0,0.027027027,0,0.083333333,0,TRUE,,,,
67197,Taik,2025-11-19T11:05:44Z,2025-11-19T11:05:44Z,@moto77rider10,0,0,57,25,27159,2021-08-16T09:17:44.226985Z,0,415,4,1,0,0.05,0,0,0,0,0,0,1,0,FALSE,,,,
27996,Ampun bg Fery. Hahaha. Salut bg. Gw aja nga brani bahas timbangan. Kalo ada kasus ini terkenal nga bisa nyicil. Harus cash keras . Beda sma tiang obor.  Terlepas benar atau salah ya bg,2025-01-28T05:36:30Z,2025-01-28T05:39:26Z,@afrizal46162,0,0,16,1,6100,2016-09-04T20:05:04Z,0,3531,184,33,0,0.048913043,0.038043478,0,0,0,0,0,0.272727273,0,TRUE,,,,
12169,tes,2025-04-23T02:57:35Z,2025-04-23T02:57:35Z,@tbtnsh24,0,0,0,0,0,2024-03-08T06:10:03.951728Z,0,9212,3,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
4633,Bang jawab komentarku pls😢,2025-04-21T05:41:58Z,2025-04-21T05:41:58Z,@Rayhan-u2s,0,0,130,68,35483,2023-12-26T06:12:06.397843Z,0,356,26,4,0.038461538,0.038461538,0.038461538,0,0.038461538,0,0,0,0.25,0,TRUE,,,,
58935,​@Niko-yv2sfsiap,2026-02-07T00:08:48Z,2026-02-07T00:08:48Z,@AloneWalkingStreetWorldWide,0,0,32,61,9966,2025-01-27T07:02:09.959446Z,78,147,16,2,0,0.05,0.15,0,0,0.05,0.05,0,0,0,TRUE,,,,
72493,||robot||,2025-07-31T09:30:41Z,2025-07-31T09:30:41Z,@WildanHR79.23,0,0,32,24,7890,2025-02-20T12:43:20.963777Z,123,2256,9,1,0,0,0.2,0,0,0,0,0,0,0,FALSE,,,,
37164,"@ANoor-hj2ld  yg nyuruh kmu jd fans puguh siapa ?
Yg bilang puguh ga layak pulang siapa ?
Klo emang perform nya kurang dan layak pulang..ya gapapa 
Namanya kompetisi pasti ada yg menang/kalah
TAPI LICIK DAN JAHAT NYA DANNY
SAMPE ORANG UDH TERPURUK MAKIN DI BULLY
GA PUNYA EMPATI.
Sampe sini paham ???",2025-04-23T06:33:46Z,2025-04-23T06:33:46Z,@InezAlhamid,0,0,1280,160,130867,2017-12-13T05:24:31Z,155,1432,300,52,0,0.256666667,0.036666667,0.003333333,0,0.023333333,0.01,0,0.173076923,0,TRUE,,,,
64499,jingan 😂,2025-12-11T09:59:12Z,2025-12-11T09:59:12Z,@yodhitjokrowardojo-zu6kc,1,0,0,0,0,2023-04-16T14:04:05.190028Z,0,847,8,1,0.05,0,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
26714,"Dan diwarga sosmed lain. Dengan bangganya bilang keberlanjutan 😅, gak herankan kenapa menang? Karena bisa dilanjutin",2025-01-29T14:59:28Z,2025-01-29T14:59:28Z,@RahmatShinigami,0,0,766,122,177469,2012-04-18T06:42:06Z,103,3531,116,15,0.00862069,0.025862069,0.034482759,0,0.00862069,0,0,0,0.133333333,0,TRUE,,,,
14545,🔥🔥🔥🔥🔥🔥,2025-04-22T01:30:26Z,2025-04-22T01:30:26Z,@lutupxx,0,0,2,1,426,2015-05-02T22:50:53Z,0,9212,6,0,0.05,0,0.3,0.05,0.3,0,0,0.05,0,0,FALSE,,,,
10072,"2070-2080 kayaknya sulit tahun segitu masyarakat juga harus mengetahui mana harus dipikirkan mana yang tidak harus dipikirkan masalah isu"" disini masih sangat kuno dengan budaya kita, dan juga sistem negara ini jadi ketika ingin merubah sistem ekonomi negara ini juga meliputi gerakan masyarakat yang sangat kecewa dengan kebijakan yang tidak efektif untuk kedepannya seperti apa.",2025-04-28T06:01:00Z,2025-04-28T06:01:00Z,@Zackyrempang13,0,0,0,0,0,2020-04-24T17:16:34.767424Z,549,9212,380,56,0,0,0.010526316,0,0,0,0,0,0,0,TRUE,,,,
19223,Aplikasi mata-mata Amerika,2025-04-20T01:25:54Z,2025-04-20T01:25:54Z,@Pendongeng648,0,0,1,0,0,2022-11-04T05:49:40.535649Z,0,2080,26,4,0,0.076923077,0.038461538,0,0,0,0.038461538,0,0,0,TRUE,,,,
3411,Ara,2025-10-23T07:39:34Z,2025-10-23T07:39:34Z,@ShintaAmelia-z1v,0,0,0,0,0,2025-03-03T11:03:21.591307Z,0,741,3,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
59239,02:44 Sound yang dipake ⭐ ️𝘽𝙀𝙍𝙆𝘼𝙃99 ⭐️ selalu pas banget,2026-01-20T20:04:37Z,2026-01-20T20:04:37Z,@Bharatbhai-ij3zp,0,0,0,0,0,2023-04-10T05:08:14.030376Z,0,393,56,9,0,0.125,0.196428571,0,0.178571429,0,0,0,0,0,TRUE,,,,
50243,"Gila sih Dessi luarr biasa,,,, pantas masuk final",2025-04-22T14:16:33Z,2025-04-22T14:16:33Z,@andromeidachannel,0,0,263,34,112836,2013-05-14T08:17:03Z,385,1921,49,8,0,0.040816327,0.081632653,0.020408163,0,0,0,0.020408163,0,0,TRUE,,,,
57134,"bonus terbesar hanya di𝐆𝐀𝐑𝐔𝐃𝐀138🦅
buruan klaim bonus nya",2025-02-18T09:01:41Z,2025-02-18T09:01:41Z,@RendiPangalila-j7y,0,0,1,0,0,2025-02-02T12:30:35.575669Z,0,6,56,8,0,0.107142857,0.125,0,0.125,0.017857143,0,0,0,0,TRUE,,,,
32285,2:28 setuju😢,2025-01-23T16:05:52Z,2025-01-23T16:05:52Z,@bakamons21,6,1,1640,332,480656,2016-02-24T03:30:02Z,50,3085,12,3,0.05,0,0.1,0,0.05,0,0,0,0,0,FALSE,,,,
34095,inter aja lah yg juara,2025-04-20T06:19:50Z,2025-04-20T06:19:50Z,@yarmole,0,0,0,2,5,2020-09-21T08:45:01.865051Z,0,230,22,5,0,0,0,0,0,0,0,0,0.4,0,TRUE,,,,
23796,... --- .-.. . ...- ..- .-. ..,2025-03-31T12:04:24Z,2025-03-31T12:04:24Z,@codeofdemocration,0,0,0,0,0,2025-03-31T12:04:23.029557Z,0,5272,30,0,0,0,0.766666667,0.1,0,0,0,0,0,0,FALSE,,,,
27399,"Ideal kpk itu buat reviu kinerja polisi, jaksa Dan kehakiman.",2025-01-28T11:00:50Z,2025-01-28T11:00:50Z,@zeenara-n6b,0,0,0,0,0,2024-11-23T22:34:54.195968Z,0,3531,61,10,0,0.032786885,0.032786885,0,0,0,0,0,0,0,TRUE,,,,
7490,gercepp,2025-04-11T05:02:17Z,2025-04-11T05:02:17Z,@piwwprstt,0,0,17,0,0,2021-02-23T03:40:54.552654Z,40,524,7,1,0,0,0,0,0,0,0,0,0,0,FALSE,,,,
20595,"Bener. X, facebok, dan instagram tuh haaaaah banget. Uninstall mereka bikin kehidupan sosial ku lebih baik, hohoho...",2025-04-19T11:41:07Z,2025-04-19T11:41:07Z,@Missgrow,0,0,0,0,0,2020-02-02T13:37:53.545027Z,0,2080,117,17,0,0.025641026,0.068376068,0.017094017,0,0,0,0.008547009,0.176470588,0,TRUE,,,,
28537,Keren bang ☕️,2025-01-28T03:17:43Z,2025-01-28T03:17:43Z,@ropcreator,2,0,406000,250,10889858,2017-10-31T11:53:26Z,0,3531,13,2,0,0.05,0.1,0,0.05,0,0,0,0,0,TRUE,,,,
41541,rudi gaje,2025-04-23T13:59:45Z,2025-04-23T13:59:45Z,@superzee812,0,0,0,1,29,2020-08-15T05:32:35.845561Z,0,3503,9,2,0,0,0,0,0,0,0,0,0.5,0,TRUE,,,,
32019,"@ahmadnurhudaillah6924  makanya itu pake pihak ke tiga untuk mengawasi nya lebih ribet karena pasti daerah 1 sama yang lain nya beda vendor, paling tidak kalo ke pihak sekolah, langsung dari Kemendikbud yang mengawasi sama kalo ada apa apa bisa langsung menyalakan pihak sekolah, sama transparansi antara makan siang sama Dana BOS/PIP beda, soal nya BOS/PIP gak semua murid dapat jadi ada alasan untuk bohong, kalo makan siang gratis kan semua murid dapat",2025-01-23T20:26:20Z,2025-01-23T20:26:20Z,@ikagurananami,0,0,0,0,0,2021-12-17T04:26:40.352172Z,0,3085,455,74,0,0.030769231,0.017582418,0,0,0,0.004395604,0,0.067567568,0,TRUE,,,,
50535,"Bang azwar, ayo nongkrong bareng",2025-04-22T08:40:23Z,2025-04-22T08:40:23Z,@sitilailatul3083,0,0,0,0,0,2020-03-09T15:40:42.331483Z,0,1921,32,5,0,0.03125,0.03125,0,0,0,0,0,0,0,TRUE,,,,
54114,ke-677,2025-04-22T03:44:44Z,2025-04-22T03:44:44Z,@methluth,0,0,1,0,0,2022-07-05T12:34:08.219175Z,0,1566,6,2,0,0,0.05,0,0,0,0,0,0,0,FALSE,,,,
63053,Asik,2025-12-20T17:34:18Z,2025-12-20T17:34:18Z,@WaodeKartikasari-k6g,0,0,0,0,0,2024-07-14T21:26:47.744903Z,0,818,4,1,0,0.05,0,0,0,0,0,0,0,0,FALSE,,,,
73599,Baru awal season udah banyak aja perkara,2025-01-09T11:17:56Z,2025-01-09T11:17:56Z,@aldialfachrozy8853,0,0,17,0,0,2019-10-12T14:48:31.039147Z,0,2256,40,7,0,0.025,0,0,0,0,0,0,0.285714286,0,TRUE,,,,
60709,Amin ❤  33:47,2026-01-09T20:59:44Z,2026-01-09T20:59:44Z,@liyefhj,0,0,0,0,0,2025-04-19T16:46:02.436971Z,0,1193,13,3,0,0.05,0.1,0,0.05,0,0,0,0,0,FALSE,,,,
49912,"bang azwar said: ayok bude tunjukan pesonamu"" ngakak banget😂",2025-04-24T06:44:44Z,2025-04-24T06:44:44Z,@nisasolihati9016,1,0,18,11,239,2021-01-15T09:17:42.321549Z,0,1921,60,9,0.016666667,0,0.05,0,0.016666667,0,0,0,0.222222222,0,TRUE,,,,
42521,Danyyt nyebelin banget ya orang nya cocok dipulangin aja sih,2025-04-22T12:23:11Z,2025-04-22T12:23:11Z,@AndiraAyu-h3b,0,0,0,0,0,2023-09-19T09:07:04.899838Z,0,3503,60,10,0,0.016666667,0,0,0,0,0,0,0.2,0,TRUE,,,,
72023,50 nie,2026-02-02T08:35:54Z,2026-02-02T08:35:54Z,@Bernat28,6,0,1,0,0,2021-01-13T15:00:58.897117Z,14,140,6,2,0,0,0,0,0,0,0,0,0.5,0,FALSE,,,,
12372,Masyaallah❤,2025-04-23T00:22:53Z,2025-04-23T00:22:53Z,@putrisjourney4954,0,0,0,3,107,2017-06-18T16:48:52Z,20,9212,11,1,0,0.05,0.05,0,0.05,0,0,0,0,0,FALSE,,,,
